id,name,birth_canton,lat,long,wikidata_uri
1612,"Les Charbonnières",VD,,,
1613,Washington,Etranger,,,
1614,"Varennes-lès-Nevers",Etranger,,,
1615,Baulmes,VD,,,
1616,Lille,Etranger,,,
1617,"Oron-le-Châtel",VD,,,
1618,Medellin,Etranger,,,
1619,Hanoi,Etranger,,,
1620,"Châteauroux",Etranger,,,
1621,"Bâle-Ville",BS,,,
1622,"Le Sépey",VD,,,
1623,Villeneuve,VD,,,
1624,Epalinges,VD,,,
1625,"Saint-Aubin FR",FR,,,
1626,Martigny-Ville,VS,,,
1627,Fiez,VD,,,
1628,Montana-Village,VS,,,
1629,Bougy-Villars,VD,,,
1630,Rougemont,VD,,,
1631,Bujumo-Murambi,Etranger,,,
1632,Gams,SG,,,
1633,Mantova,Etranger,,,
1634,"Mamborê",Etranger,,,
1635,Lourtier,VS,,,
1636,Lugaggia,TI,,,
1637,"Cortébert",BE,,,
1638,Montagnola,TI,,,
1639,Bedano,TI,,,
1640,Lopagno,TI,,,
1641,"Valsolda (Como)",Etranger,,,
1642,Cureglia,TI,,,
1643,Imperia,Etranger,,,
1644,Arzo,TI,,,
1645,Corzoneso,TI,,,
1646,Corticiasca,TI,,,
1647,"Cesena/Forlì",Etranger,,,
1648,Schattdorf,UR,,,
1649,Ligornetto,TI,,,
1650,Bironico,TI,,,
1651,Sementina,TI,,,
1652,Novaggio,TI,,,
1653,Massagno,TI,,,
1654,Madras,Etranger,,,
1655,Gentilino,TI,,,
1656,Meisterschwanden,AG,,,
1657,Monteggio,TI,,,
1658,Grono,GR,,,
1659,Grenoble,Etranger,,,
1660,Stabio,TI,,,
1661,Carabietta,TI,,,
1662,Brissago,TI,,,
1663,"Joroinen (Mikkeli)",Etranger,,,
1664,Muzzano,TI,,,
1665,"Vico Morcote",TI,,,
1666,"Capodistria (Trieste)",Etranger,,,
1667,Lecco,Etranger,,,
1668,Buerglen,TG,,,
1669,"Brusino Arsizio",TI,,,
1670,Cremona,Etranger,,,
1671,Kandersteg,BE,,,
1672,Cadro,TI,,,
1673,Cimadera,TI,,,
1674,Cevio,TI,,,
1675,"Champdepraz (Aosta)",Etranger,,,
1676,Loco,TI,,,
1677,Olivone,TI,,,
1678,"Brè sopra Lugano",TI,,,
1679,"Sarnico (Bergamo)",Etranger,,,
1680,"Ostiglia (Mantova)",Etranger,,,
1681,Prizren,Etranger,,,
1682,Auenstein,AG,,,
1683,"Asnières-sur-Seine",Etranger,,,
1684,"Sao Paulo",Etranger,,,
1685,Essertes,VD,,,
1686,"Malsch, Kreiz Karlsruhe",Etranger,,,
1687,Boveresse,NE,,,
1688,Noflen,BE,,,
1689,"Etagnières",VD,,,
1690,Belmont-sur-Pully,VD,,,
1691,Vitznau,LU,,,
1692,Therwil,BL,,,
1693,"Däniken",SO,,,
1694,Marthalen,ZH,,,
1695,Bussenhausen,ZH,,,
1696,"Leutkirch (Wurttemberg)",Etranger,,,
1697,"Wädenswilerberg",ZH,,,
1698,Oberhelfenschwil,SG,,,
1699,Kollbrunn,ZH,,,
1700,"Villars-sur-Glâne",FR,,,
1701,Dardagny,GE,,,
1702,Choulex,GE,,,
1703,Regensdorf,ZH,,,
1704,Lissa,Etranger,,,
1705,"Neidenburg (Ostpreussen)",Etranger,,,
1706,Heslach,Etranger,,,
1707,Mindersdorf,Etranger,,,
1708,Krummenau,SG,,,
1709,Madretsch,BE,,,
1710,"Santa Maria",GR,,,
1711,"(Royaume de Wurtemberg)",Etranger,,,
1712,"Burzweiler (Alsace)",Etranger,,,
1713,Regensburg,Etranger,,,
1714,Aachen,Etranger,,,
1715,Cagliari,Etranger,,,
1716,Irun,Etranger,,,
1717,Cottbus,Etranger,,,
1718,Oakville,Etranger,,,
1719,Nice,Etranger,,,
1720,Piacenza,Etranger,,,
1721,Nembro,Etranger,,,
1722,Corme,Etranger,,,
1723,Maracaibo,Etranger,,,
1724,Maccio,Etranger,,,
1725,"Hégenheim",Etranger,,,
1726,"Göteborg",Etranger,,,
1727,"Niédens",VD,,,
1728,Rehetobel,AR,,,
1729,"Le Lac-Noir",FR,,,
1730,"Nérac (Lot-et-Garonne)",Etranger,,,
1731,Dietwil,AG,,,
1732,"Saint-Germain-sur-Talloires (Haute-Savoie)",Etranger,,,
1733,"Werden an der Ruhr",Etranger,,,
1734,Neuwied,Etranger,,,
1735,Waregem,Etranger,,,
1736,Vizag,Etranger,,,
1737,Escholzmatt-Marbach,LU,,,
1738,"Vérone",Etranger,,,
1739,Hagen,Etranger,,,
1740,Fulenbach,SO,,,
1741,"Hohenems (Vorarlberg)",Etranger,,,
1742,"Langnau im Emmental",BE,,,
1743,Curtilles,VD,,,
1744,"Kirchberg (BE)",BE,,,
1745,Egolzwil,LU,,,
1746,"Les Agettes",VS,,,
1747,Biberist,SO,,,
1748,Wengi,BE,,,
1749,"Beromünster",LU,,,
1750,"Réclère",BE,,,
1751,Grossandelfingen,ZH,,,
1752,Schlosswil,BE,,,
1753,Zutphen,Etranger,,,
1754,Estrun,Etranger,,,
1755,Watford,Etranger,,,
1756,Flawil,SO,,,
1757,Muotathal,SZ,,,
1758,Valendas,GR,,,
1759,"Drei Höfe",SO,,,
1760,Elberfeld,Etranger,,,
1761,"Güttingen",TG,,,
1762,"Möriken-Wildegg",AG,,,
1763,Siebnen,SZ,,,
1764,Olot,Etranger,,,
1765,Timisoara,Etranger,,,
1766,Kuopio,Etranger,,,
1767,Ravenne,Etranger,,,
1768,Biberach,Etranger,,,
1769,Heiligenstadt,Etranger,,,
1770,Obfelden,ZH,,,
1771,Zollikofen,ZH,,,
1772,Villette,VD,,,
1773,Hemberg,SG,,,
1774,Niedereggenen,Etranger,,,
1775,Muttenz,BL,,,
1776,Lindau,Etranger,,,
1777,Wiedlisbach,BE,,,
1778,"Moncófar (Castellón)",Etranger,,,
1779,"Le Dézaley",VD,,,
1780,Semsales,FR,,,
1781,Savigny,VD,,,
1782,Vouvry,VS,,,
1783,Torgau,Etranger,,,
1784,Nidfurn,GL,,,
1785,Wohlenschwil,AG,,,
1786,Speicher,AR,,,
1787,Saint-Cierges,VD,,,
1788,Gondiswil,BE,,,
1789,"Lindau (Bavière)",Etranger,,,
1790,"Oberwil bei Büren",BE,,,
1791,Wollerau,SZ,,,
1792,Manchester,Etranger,,,
1793,"Guebwiller (Alsace)",Etranger,,,
1794,Halifax,Etranger,,,
1795,Boudevilliers,NE,,,
1796,Neubrunn,ZH,,,
1797,Reinach,AG,,,
1798,Weiningen,ZH,,,
1799,Stein,AR,,,
1800,Seedorf,UR,,,
1801,"Chézard-Saint-Martin",NE,,,
1802,Trasadingen,SH,,,
1803,Beringen,SH,,,
1804,"Rüegsau",BE,,,
1805,Straubenzell,SG,,,
1806,"Büsserach",SO,,,
1807,Hesse,Etranger,,,
1808,Thunstetten,BE,,,
1809,Tecuci,Etranger,,,
1810,"Kleinhüningen",BS,,,
1811,Mengestorf,BE,,,
1812,Kempten,ZH,,,
1813,Worben,BE,,,
1814,Liebewil,BE,,,
1815,"Bärau",BE,,,
1816,"Bürerwald",SG,,,
1817,Laupen,BE,,,
1818,Boningen,SO,,,
1819,"Aeschi bei Spiez",BE,,,
1820,Schangnau,BE,,,
1821,Wynigen,BE,,,
1822,"Bütschwil",SG,,,
1823,Toggenburg,SG,,,
1824,Paspels,GR,,,
1825,Hitzkirch,LU,,,
1826,Leuzigen,BE,,,
1827,"Günzburg",Etranger,,,
1828,Alpnach,OW,,,
1829,"Säckingen",Etranger,,,
1830,Wattenwil,BE,,,
1831,Oberengstringen,ZH,,,
1832,Echandens,VD,,,
1833,Commentry,Etranger,,,
1834,"Piémont",Etranger,,,
1835,Aarhus,Etranger,,,
1836,Bardonnex,GE,,,
1837,Macon,Etranger,,,
1838,"Vallée de Joux",VD,,,
1839,Heilbronn,Etranger,,,
1840,Niederschwarzbach,Etranger,,,
1841,Embrach,ZH,,,
1842,Dillingen,Etranger,,,
1843,Colombe,Etranger,,,
1844,Bayeux,Etranger,,,
1845,Garches,Etranger,,,
1846,Friedrichsdorf,Etranger,,,
1847,Aclens,VD,,,
1848,Kehrsatz,BE,,,
1849,"Völkermarkt",Etranger,,,
1850,"Poméranie",Etranger,,,
1851,Galgenen,SZ,,,
1852,Unterseen,BE,,,
1853,"Mackenzie (Guyane brittanique)",Etranger,,,
1854,Pollegio,TI,,,
1855,Erlangen,Etranger,,,
1856,Wiesendangen,ZH,,,
1857,"Bisaccia (Avellino)",Etranger,,,
1858,"Campolongo sul Brenta",Etranger,,,
1859,Bossuet,Etranger,,,
1860,"Madretsch (Bienne)",BE,,,
1861,Fischenthal,ZH,,,
1862,Zuchwil,SO,,,
1863,Guttet,VS,,,
1864,Welschenrohr,SO,,,
1865,Lengnau,BE,,,
1866,"Bingen (Hesse rhénane)",Etranger,,,
1867,Riedt,TG,,,
1868,Borex,VD,,,
1869,Signau,BE,,,
1870,"Avry devant-Pont",FR,,,
1871,Saint-Gingolph,Etranger,,,
1872,"Chavannes-près-Renens",VD,,,
1873,"Menden DE",Etranger,,,
1874,Dagmersellen,LU,,,
1875,Anduze,Etranger,,,
1876,Birmingham,Etranger,,,
1877,"Pontaix (Drôme)",Etranger,,,
1878,Valence,Etranger,,,
1879,Bourg-en-Bresse,Etranger,,,
1880,Deudehom,Etranger,,,
1881,Bourdigny,GE,,,
1882,Amiens,Etranger,,,
1883,Mariastein,SO,,,
1884,Lenzbourg,AG,,,
1885,Villmergen,AG,,,
1886,"Alost (Flandre orientale)",Etranger,,,
1887,Safenwil,AG,,,
1888,Kirchberg,Etranger,,,
1889,Elbistan,Etranger,,,
1890,Poebene,Etranger,,,
1891,Tarcento,Etranger,,,
1892,Wohlen,BE,,,
1893,"Sankt Stephan",BE,,,
1894,"Märstetten",TG,,,
1895,"Genève",Suisse,,,
1896,Tenero,TI,,,
1897,Niederhallwil,AG,,,
1898,Au,SG,,,
1899,"Oberägeri",SZ,,,
1900,Oftringen,AG,,,
1901,"Stein am Rhein",SH,,,
1902,"Corcelles-près-Concise",VD,,,
1903,Chur,GR,,,
1904,Cernier,NE,,,
1905,Malans,GR,,,
1906,Vauderens,FR,,,
1907,Gstaad,BE,,,
1908,"Schüpfheim",LU,,,
1909,Hohenrain,LU,,,
1910,Cormoret,BE,,,
1911,"Dürnten",ZH,,,
1912,St-Imier,BE,,,
1913,Kirchlindach,BE,,,
1914,Saxeten,BE,,,
1915,"Bévilard",BE,,,
1916,"Châlons-en-Champagne",Etranger,,,
1917,Villnachern,AG,,,
1918,"Dättwil",AG,,,
1919,"Zollikon et Affoltern?",ZH,,,
1920,Veltheim,AG,,,
1921,Ramosch,GR,,,
1922,"Hölstein",BL,,,
1923,Transvaal,Etranger,,,
1924,Oberburg,BE,,,
1925,Lausen,BL,,,
1926,Ettiswil,LU,,,
1927,Arbon,TG,,,
1928,Weissenburg,BE,,,
1929,Breil/Brigels,GR,,,
1930,Schocherswil,TG,,,
1931,Dietikon,ZH,,,
1932,"Libingen (Mosnang)",SG,,,
1933,"Kräiligen",BE,,,
1934,Illnau-Effretikon,ZH,,,
1935,Rothrist,AG,,,
1936,Eysins,VD,,,
1937,"Schübelbach (Siebnen)",SZ,,,
1938,"Málaga",Etranger,,,
1939,Krillberg,TG,,,
1940,Uman,Etranger,,,
1941,Schinznach-Dorf,AG,,,
1942,Oberstammheim,ZH,,,
1943,"La Jonchère",NE,,,
1944,Cully,VD,,,
1945,"Morbio Inferiore",TI,,,
1946,Willisdorf,TG,,,
1947,Eichberg,SG,,,
1948,Vira,TI,,,
1949,"Les Bayards",NE,,,
1950,"Chaluet (Court)",BE,,,
1951,Sonceboz,BE,,,
1952,Zauggenried,BE,,,
1953,Lyssach,BE,,,
1954,Corsier-sur-Vevey,VD,,,
1955,Vuippens,FR,,,
1956,Mur,VD,,,
1957,Montana,VS,,,
1958,Campli,Etranger,,,
1959,"Schönholzerswilen",TG,,,
1960,Abtwil,AG,,,
1961,"Nürtingen",Etranger,,,
1962,Moosaffoltern,BE,,,
1963,"L'Auberson",VD,,,
1964,Montpreveyres,VD,,,
1965,Berlingen,TG,,,
1966,Roggwil,TG,,,
1967,Faoug,VD,,,
1968,Grosswangen,LU,,,
1969,Erschwil,SO,,,
1970,Ilanz,GR,,,
1971,"Täsch",VS,,,
1972,Udligenswil,LU,,,
1973,Thal,SG,,,
1974,Saint-Antoine,FR,,,
1975,Sins,AG,,,
1976,Stockton,Etranger,,,
1977,Basel,BS,,,
1978,"Człuchów",Etranger,,,
1979,Dulliken,SO,,,
1980,Rotkreuz,ZG,,,
1981,Siviriez,FR,,,
1982,Seigneux,VD,,,
1983,Saar-Union,Etranger,,,
1984,"Nîmes",Etranger,,,
1985,"Mazamet (Tarn)",Etranger,,,
1986,Mont-la-Ville,VD,,,
1987,Feldbrunnen,SO,,,
1988,Tesserete,TI,,,
1989,Eggiwil,BE,,,
1990,Airolo,TI,,,
1991,Zwickau,Etranger,,,
1992,"Étampes",Etranger,,,
1993,Wilno,Etranger,,,
1994,"Neumarkt in Steiermark",Etranger,,,
1995,"Savièse",VS,,,
1996,Lodi,Etranger,,,
1997,Miami,Etranger,,,
1998,Alexandria,Etranger,,,
1999,Wilster,Etranger,,,
2000,Caen,Etranger,,,
2001,Katowice,Etranger,,,
2002,"Wipperfürth",Etranger,,,
2003,Mannheim-Neckarau,Etranger,,,
2004,Montandon,Etranger,,,
2005,Wittenberge,Etranger,,,
2006,"Reddemitz, Westpreussen",Etranger,,,
2007,Tuttlingen,Etranger,,,
2008,"Höngg-Zürich",ZH,,,
2009,Glovelier,BE,,,
2010,Diemtigen,BE,,,
2011,Duisburg,Etranger,,,
2012,Karachi,Etranger,,,
2013,Haslen,GL,,,
2014,Dijon,Etranger,,,
2015,Groningen,Etranger,,,
2016,Eupen,Etranger,,,
2017,Cinuos-chel,GR,,,
2018,Gampel,VS,,,
2019,"Le Mans",Etranger,,,
2020,Condrieu,Etranger,,,
2021,"The Bronx",Etranger,,,
2022,Riggisberg,BE,,,
2023,Seeberg,BE,,,
2024,Littau,LU,,,
2025,Saint-Loup,VD,,,
2026,Stans,LU,,,
2027,Vilters-Wangs,SG,,,
2028,Obstalden,GL,,,
2029,Unterkulm,AG,,,
2030,"Schwändi",GL,,,
2031,Ankara,Etranger,,,
2032,Weinfelden,TG,,,
2033,Wildberg,ZH,,,
2034,Bruggen,SG,,,
2035,Seuzach,ZH,,,
2036,"Grossbartloff (Erfurt)",Etranger,,,
2037,Recherswil,SO,,,
2038,"Ziegelbrücke",GL,,,
2039,Balterswil,TG,,,
2040,Yerevan,Etranger,,,
2041,"(West Virginia)",Etranger,,,
2042,Montagny,VD,,,
2043,Merseburg,Etranger,,,
2044,Apples,VD,,,
2045,Rennaz,VD,,,
2046,"Wörgl",Etranger,,,
2047,"Saint Petersburg",Etranger,,,
2048,"Töss (auj. Winterthour)",ZH,,,
2049,Oberrieden,ZH,,,
2050,Riddes,VS,,,
2051,Gossau,ZH,,,
2052,Urdorf,ZH,,,
2053,Ottiswil,BE,,,
2054,"Prévonloup",VD,,,
2055,Leimbach,AG,,,
2056,Egringen,Etranger,,,
2057,"Schüpfen",BE,,,
2058,Baselaugst,BL,,,
2059,Chavornay,VD,,,
2060,Montfaucon,BE,,,
2061,Vesin,FR,,,
2062,Fiorano,Etranger,,,
2063,"Lüsslingen",SO,,,
2064,"Bailén",Etranger,,,
2065,Schlierbach,LU,,,
2066,Ostiano,Etranger,,,
2067,Grub,SG,,,
2068,Igis,GR,,,
2069,"Gränichen",AG,,,
2070,"Därligen",BE,,,
2071,Pedrinate,TI,,,
2072,Neuenegg,BE,,,
2073,Kriegstetten,SO,,,
2074,Schaplava,Etranger,,,
2075,Berneck,SG,,,
2076,Allschwil,BL,,,
2077,Bramstedt,Etranger,,,
2078,Zihlschlacht,TG,,,
2079,Tamins,GR,,,
2080,Oberegg,AI,,,
2081,"Schänis",SG,,,
2082,Obersteckholz,BE,,,
2083,Buchrain,LU,,,
2084,Seissen,Etranger,,,
2085,"Hasle-Rüegsau",BE,,,
2086,"Rüeggisberg",BE,,,
2087,Torny-le-Grand,FR,,,
2088,"Le Cateau",Etranger,,,
2089,Brusino,TI,,,
2090,Porza,TI,,,
2091,"Les Petits-Ponts",NE,,,
2092,Brugg,BE,,,
2093,Pampigny,VD,,,
2094,Agriswil,FR,,,
2095,Matten,BE,,,
2096,Miesbach,Etranger,,,
2097,"Villars-d'Avry",FR,,,
2098,Oberhofen,BE,,,
2099,"Reichenbach im Kandertal",BE,,,
2100,"Les Geneveys-sur-Coffrane",NE,,,
2101,Autigny,FR,,,
2102,Dietlikon,ZH,,,
2103,"Bümpliz",BE,,,
2104,Rust,Etranger,,,
2105,Russikon,ZH,,,
2106,Kempttal,ZH,,,
2107,"Rüschlikon",ZH,,,
2108,Zeiningen,AG,,,
2109,Wangen,BE,,,
2110,Walzenhausen,AR,,,
2111,Nottingham,Etranger,,,
2112,"Niederbüren",SG,,,
2113,Wigoltingen,TG,,,
2114,Kaltbrunn,SG,,,
2115,Oberbach,FR,,,
2116,Derendingen,SO,,,
2117,Hochfelden,ZH,,,
2118,Bettwiesen,TG,,,
2119,Recklinghauser,Etranger,,,
2120,Horw,LU,,,
2121,"Päwesin",Etranger,,,
2122,Kleinhandelfingen,ZH,,,
2123,Othmarsingen,AG,,,
2124,Widnau,SG,,,
2125,Gerlafingen,SO,,,
2126,"Niederhünigen",BE,,,
2127,Saint-Ursanne,BE,,,
2128,"Péry",BE,,,
2129,"Buchs b. Aarau",AG,,,
2130,Kirchberg,SG,,,
2131,"S. Vito al Tagliamento (Pordenone)",Etranger,,,
2132,Titterten,BL,,,
2133,"Romainmôtier",VD,,,
2134,Promasens,FR,,,
2135,Giubiasco,TI,,,
2136,Treycovagnes,VD,,,
2137,Nendaz,VS,,,
2138,"Châtel-St-Denis",FR,,,
2139,Brescia,Etranger,,,
2140,Comologno,TI,,,
2141,"Grüningen",ZH,,,
2142,Bollingen,SG,,,
2143,Strengelbach,AG,,,
2144,Canobbio,TI,,,
2145,Engi,GL,,,
2146,Saas-Balen,VS,,,
2147,Grenchen,SO,,,
2148,"Sovramonte - Belluno",Etranger,,,
2149,"Reggio Emilia",Etranger,,,
2150,Villeurbanne,Etranger,,,
2151,"Altensteigdorf (Baden-Württemberg)",Etranger,,,
2152,Lotzwil,BE,,,
2153,Rickenbach,LU,,,
2154,Rupperswil,AG,,,
2155,Ammerswil,AG,,,
2156,"Röthenbach",BE,,,
2157,Rothenburg,LU,,,
2158,Uerkheim,AG,,,
2159,Suhr,AG,,,
2160,Mastrils,GR,,,
2161,"Grächen",VS,,,
2162,"Saint-Léonard",VS,,,
2163,Verviers-Hodimont,Etranger,,,
2164,"Saint Blaise",NE,,,
2165,Chermignon,VS,,,
2166,Niederbipp,BE,,,
2167,Oerlikon,ZH,,,
2168,Lengwil,TG,,,
2169,Niederrohrdorf,AG,,,
2170,Sondrio,Etranger,,,
2171,"Fregiécourt",BE,,,
2172,"Alt Wallmoden/Goslar",Etranger,,,
2173,Matzendorf,SO,,,
2174,Montignez,BE,,,
2175,Bollion,FR,,,
2176,Champoz,BE,,,
2177,Riniken,AG,,,
2178,Collombey,VS,,,
2179,Coffrane,NE,,,
2180,Langwiesen,ZH,,,
2181,Selzach,SO,,,
2182,Oltigen,BE,,,
2183,Bofflens,VD,,,
2184,Fraubrunnen,BE,,,
2185,"Römerswil",LU,,,
2186,"Uetikon am See",ZH,,,
2187,Collebeato,Etranger,,,
2188,Bercher,VD,,,
2189,Malleray,BE,,,
2190,Obergesteln,VS,,,
2191,Coppet,VD,,,
2192,"Velký Osek (Gross Wossek)",Etranger,,,
2193,"Staad (commune de Thal)",SG,,,
2194,"Altona (Hambourg)",Etranger,,,
2195,"Neuburg am Inn",Etranger,,,
2196,"Nürnberg",Etranger,,,
2197,"Unterhallau (auj. Hallau)",SH,,,
2198,"Piancastagnaio (Toscane)",Etranger,,,
2199,Erzurum,Etranger,,,
2200,Wald,AR,,,
2201,Sorvilier,BE,,,
2202,"Müswangen (auj. comm. Hitzkirch)",LU,,,
2203,"Klein-Sangerberg (auj. Prameny)",Etranger,,,
2204,"Veltheim (auj. comm. Winterthour)",ZH,,,
2205,"Marly ?",FR,,,
2206,Buus,BL,,,
2207,Bassecourt,BE,,,
2208,"Mézières",VD,,,
2209,"Ennetbürgen",NW,,,
2210,"La Bosse",BE,,,
2211,Puidoux,VD,,,
2212,Laconnex,GE,,,
2213,"Niedergösgen",SO,,,
2214,Reiden,LU,,,
2215,"Mülchi",BE,,,
2216,Rivaz,VD,,,
2217,Walchwil,ZG,,,
2218,Felsberg,GR,,,
2219,Unterengstringen,ZH,,,
2220,Ennetmoos,NW,,,
2221,Landquart,GR,,,
2222,Schwadernau,BE,,,
2223,Engelburg,SG,,,
2224,Wila,ZH,,,
2225,"Mörigen",BE,,,
2226,Cadenazzo,TI,,,
2227,Krattigen,BE,,,
2228,"Goldiwil (Thun)",BE,,,
2229,Simrishamn,Etranger,,,
2230,"Umeå",Etranger,,,
2231,"Flüelen",UR,,,
2232,"Grosshöchstetten",BE,,,
2233,Kappel,SG,,,
2234,Balerna,TI,,,
2235,Bevaix,NE,,,
2236,Ballaigues,VD,,,
2237,Yvorne,VD,,,
2238,Hofen,SH,,,
2239,Schinznach,AG,,,
2240,Montilier,FR,,,
2241,"Bätterkinden",BE,,,
2242,Zizers,GR,,,
2243,Auswil,BE,,,
2244,Neggio,TI,,,
2245,Ueken,AG,,,
2246,"Bachenbülach",ZH,,,
2247,Masein,GR,,,
2248,Merenschwand,AG,,,
2249,"Gléresse",BE,,,
2250,"Gähwil",SG,,,
2251,"La Chaux-du-Milieu",NE,,,
2252,Chevilly,VD,,,
2253,Giornico,TI,,,
2254,Villarzel,VD,,,
2255,Wabern,BE,,,
2256,Veysonnaz,VS,,,
2257,Forel-sur-Lucens,VD,,,
2258,Oberrohrdorf,AG,,,
2259,"Lützelflüh",BE,,,
2260,"Reverolle (Savigny)",VD,,,
2261,Hauterive,NE,,,
2262,"Le Pâquier",NE,,,
2263,Suberg,BE,,,
2264,Trun,GR,,,
2265,"Küssnacht am Rigi",SZ,,,
2266,Neuendorf,SO,,,
2267,Romoos,LU,,,
2268,"Kühlewil",BE,,,
2269,Binn,VS,,,
2270,"Mörel",VS,,,
2271,"Häggenschwil",SG,,,
2272,Schlieren,ZH,,,
2273,Billens,FR,,,
2274,"Bâle",BL,,,
2275,Ebnat-Kappel,SG,,,
2276,Rheinklingen,TG,,,
2277,Pratval,GR,,,
2278,Stalden,VS,,,
2279,Lauperswil,BE,,,
2280,Vilters,SG,,,
2281,"Vnà",GR,,,
2282,Donat,GR,,,
2283,Attiswil,BE,,,
2284,"Séville",Etranger,,,
2285,Waldkirch,SG,,,
2286,Lossy,FR,,,
2287,Baldingen,AG,,,
2288,Vaz/Obervaz,GR,,,
2289,Schluein,GR,,,
2290,Bourg-Saint-Pierre,VS,,,
2291,Neuheim,ZG,,,
2292,Kerns,OW,,,
2293,Heiden,AR,,,
2294,"Flühli",LU,,,
2295,Uesslingen,TG,,,
2296,Cabbio,TI,,,
2297,Mathod,VD,,,
2298,"Läufelfingen",BL,,,
2299,"Bühler",AR,,,
2300,Wassen,UR,,,
2301,Neuenkirch,LU,,,
2302,Chapelle-sur-Moudon,VD,,,
2303,Untersiggenthal,AG,,,
2304,"Rüttenen",SO,,,
2305,Dornach,SO,,,
2306,Erlinsbach,AG,,,
2307,"Thalheim an der Thur",ZH,,,
2308,"Hägglingen",AG,,,
2309,"Bösingen",FR,,,
2310,Gachnang,TG,,,
2311,Rechthalten,FR,,,
2312,Laupersdorf,SO,,,
2313,Icogne,VS,,,
2314,Falera,GR,,,
2315,"Rossrüti (comm. Bronschhofen)",SG,,,
2316,Alberswil,LU,,,
2317,"Vollèges",VS,,,
2318,Ruswil,LU,,,
2319,"Mägenwil",AG,,,
2320,"Neu Sankt-Johann (Henau)",SG,,,
2321,Boswil,AG,,,
2322,Visperterminen,VS,,,
2323,Escholzmatt,LU,,,
2324,Laax,GR,,,
2325,Bissone,TI,,,
2326,Quarten,SG,,,
2327,Trimmis,GR,,,
2328,Saint-Blaise,NE,,,
2329,Dizy,VD,,,
2330,Villars-Lussery,VD,,,
2331,Vetroz,VS,,,
2332,Capolago,TI,,,
2333,Sugnens,VD,,,
2334,"Burinaux (comm. Chavannes-sur-Moudon)",VD,,,
2335,Malix,GR,,,
2336,Merzligen,BE,,,
2337,"Montreux-Vieux (Alsace)",Etranger,,,
2338,Staffelbach,AG,,,
2339,Oensingen,SO,,,
2340,Oppligen,BE,,,
2341,Oberkulm,AG,,,
2342,Mammern,TG,,,
2343,Griesenberg,TG,,,
2344,Simplon-Village,VS,,,
2345,"Bussigny-près-Lausanne",VD,,,
2346,"Räuchlisberg (auj. comm. Amriswil)",TG,,,
2347,"Thalkirch (comm. Safien)",GR,,,
2348,Grossaffoltern,BE,,,
2349,"Grasswil b. Seeberg",BE,,,
2350,Benken,ZH,,,
2351,"Suscévaz",VD,,,
2352,"La Sarraz",VD,,,
2353,"Bözingen (auj. Bienne)",BE,,,
2354,"Grub (comm. Eggersriet)",SG,,,
2355,"Neuhaus (Baden)",Etranger,,,
2356,Cham,LU,,,
2357,Hundwil,AR,,,
2358,"Königsfelden bei Brugg",AG,,,
2359,"Coglio (Maggia)",TI,,,
2360,"Céphalonie",Etranger,,,
2361,"St. Antoni",FR,,,
2362,Combremont-le-Grand,VD,,,
2363,Dompierre,FR,,,
2364,Brigue-Glis,VS,,,
2365,Tilsit,"étranger",,,
2366,"Wald (comm. Sankt Peterzell)",AR,,,
2367,Champvent,VD,,,
2368,Forst,BE,,,
2369,Guntmadingen,SH,,,
2370,Wettswil,ZH,,,
2371,Schlarigna/Celerina,GR,,,
2372,Brigels,GR,,,
2373,"Rüderswil",BE,,,
2374,Aristau,AG,,,
2375,"Havelange (Namur)",Etranger,,,
2376,Itzehoe,Etranger,,,
2377,Pasadena,Etranger,,,
2378,"Bendorf (Rhénanie-Palatinat)",Etranger,,,
2379,"Campo Vallemaggia",TI,,,
2380,Sumatra,Etranger,,,
2381,"Bingum (Ostfriesland)",Etranger,,,
2382,Pekin,Etranger,,,
2383,Champex,VS,,,
2384,Thonon-les-Bains,Etranger,,,
2385,Dorfchemnitz,Etranger,,,
2386,"Baden bei Wien",Etranger,,,
2387,Oberwart,Etranger,,,
2388,Kirchheim/Teck,Etranger,,,
2389,Newmachar,Etranger,,,
2390,Lerida,Etranger,,,
2391,Lauchheim,Etranger,,,
2392,Dussnang,TG,,,
2393,Gelsenkirchen,Etranger,,,
2394,Leverkusen,Etranger,,,
2395,Lausanne,VS,,,
2396,Geesthacht,Etranger,,,
2397,"Tel Aviv",Etranger,,,
2398,Saint-Brieuc,Etranger,,,
2399,"La Paz",Etranger,,,
2400,"Örkelljunga",Etranger,,,
2401,Bayonne,Etranger,,,
2402,Ehingen,Etranger,,,
2403,Altdorf,Uri,,,
2404,Combremont-le-Petit,VD,,,
2405,Bassersdorf,ZH,,,
2406,"Etat de New-York",Etranger,,,
2407,Farsala,Etranger,,,
2408,"Duffel (Anvers)",Etranger,,,
2409,"Tremessen (Posnanie)",Etranger,,,
2410,Gevelsberg,Etranger,,,
2411,Troyes,Etranger,,,
2412,Hoensbroek,Etranger,,,
2413,Edlibach,ZG,,,
2414,Neuenhof,AG,,,
2415,Saint-Gingolph,VS,,,
2416,Savagnier,NE,,,
2417,Blumenau,Etranger,,,
2418,"Près de Francfort",Etranger,,,
2419,Salgesch,VS,,,
2420,Hochdorf,LU,,,
2421,Liddes,VS,,,
2422,Giez,VD,,,
2423,Vals,GR,,,
2424,Perlen,LU,,,
2425,Sessa,TI,,,
2426,"Genève",Ge,,,
