id,name,birth_canton,lat,long,wikidata_uri
108,Unterägeri,ZG,47.13645,8.5853,https://www.wikidata.org/wiki/Q22388864
109,Zwingen,BL,47.43825,7.53027,https://www.wikidata.org/wiki/Q22659164
110,Aubonne,VD,,,
111,Grindelwald,BE,46.625555555556,8.0333333333333,https://www.wikidata.org/wiki/Q64004
112,Neudorf,LU,47.178055555556,8.21,https://www.wikidata.org/wiki/Q7149
113,Liebefeld,BE,46.933055555556,7.4166666666667,https://www.wikidata.org/wiki/Q1823757
114,Agarn,VS,,,
115,Cresciano,TI,,,
116,Hauenstein-Ifenthal,SO,,,
117,Cham,ZG,,,
118,Forel,VD,46.876111,6.888333,https://www.wikidata.org/wiki/Q386895
119,Herisau,AR,47.3851,9.2786,https://www.wikidata.org/wiki/Q63970
120,La Tour-de-Peilz,VD,,,
121,Seewen,SZ,47.028611111111,8.6302777777778,https://www.wikidata.org/wiki/Q687961
122,Erstfeld,UR,46.81237,8.59937,https://www.wikidata.org/wiki/Q69642
123,Bassecourt,JU,47.35,7.2333333333333,https://www.wikidata.org/wiki/Q66705
124,Wyssachen,BE,47.07851,7.82922,https://www.wikidata.org/wiki/Q22641364
125,Reichenbach,BE,,,
126,Scharnachtal,BE,46.6162,7.69798,https://www.wikidata.org/wiki/Q125398477
127,Caslano,TI,45.97153,8.88261,https://www.wikidata.org/wiki/Q22448948
128,Milan,Etranger,,,
129,Schübelbach,SZ,47.17326,8.92811,https://www.wikidata.org/wiki/Q22548451
130,Rieden,ZH,,,
131,Baar,ZG,47.195555555556,8.5263888888889,https://www.wikidata.org/wiki/Q64087
132,Appenzell,AI,,,
133,Buochs,NW,,,
134,Brienz,BE,,,
135,Stallikon,ZH,47.32582,8.48965,https://www.wikidata.org/wiki/Q22377050
136,Les Verrières,NE,46.90413,6.48039,https://www.wikidata.org/wiki/Q22415997
137,Heimiswil,BE,47.06755,7.66665,https://www.wikidata.org/wiki/Q22613320
138,Uster,ZH,47.349166666667,8.7191666666667,https://www.wikidata.org/wiki/Q64032
139,Homburg,TG,,,
140,Gelfingen,LU,47.214166666667,8.2658333333333,https://www.wikidata.org/wiki/Q669306
141,Riex,VD,46.4935,6.7357,https://www.wikidata.org/wiki/Q520036
142,Lancy,GE,,,
