id,name,birth_canton,lat,long,wikidata_uri
355,Vladimir,Etranger,56.12861111111111,40.405833333333334,https://www.wikidata.org/wiki/Q2684
356,Chexbres,VD,46.48208,6.77805,https://www.wikidata.org/wiki/Q22490557
357,"Jongny (Vevey, Switzerland)",VD,46.47883,6.84114,https://www.wikidata.org/wiki/Q22487158
358,Bière,VD,46.533333333333,6.3333333333333,https://www.wikidata.org/wiki/Q52262
359,Lucens,VD,46.70854,6.83931,https://www.wikidata.org/wiki/Q22595619
360,"Amillis, Seine-et-Marne",Etranger,,,
361,Cressier,NE,47.0508,7.0356,https://www.wikidata.org/wiki/Q70139
362,Moudon,VD,46.66947,6.80127,https://www.wikidata.org/wiki/Q22409836
363,Château-d'Œx,VD,46.474,7.1295,https://www.wikidata.org/wiki/Q22484411
364,Buenos Aires,Etranger,-34.599722222222,-58.381944444444,https://www.wikidata.org/wiki/Q1486
365,Grasswil,BE,47.145803567657246,7.666631214658664,https://www.wikidata.org/wiki/Q99437716
366,Ennetbühl SG,SG,,,
367,Krompach,Etranger,,,
368,Zug,ZG,47.168055555555554,8.516944444444444,https://www.wikidata.org/wiki/Q68144
369,Wrocław,Etranger,51.11,17.0325,https://www.wikidata.org/wiki/Q1799
370,Merksem-Antwerpen,Etranger,,,
371,Kirberg (Nassau),Etranger,,,
372,Poggio A Caiano,Etranger,43.81378,11.05186,https://www.wikidata.org/wiki/Q49288097
373,Providence,Etranger,,,
374,Teufen,AR,47.3908,9.38644,https://www.wikidata.org/wiki/Q22479398
375,Saint-Yrieix-la-Perche,Etranger,,,
376,Muri,AG,47.274722222222,8.3416666666667,https://www.wikidata.org/wiki/Q69011
377,Couvet,NE,46.923056,6.633889,https://www.wikidata.org/wiki/Q688493
378,Rio Novo (Brésil),Etranger,,,
379,Arnsberg,Etranger,,,
380,Lauchhammer/Senftenberg,Etranger,,,
381,Lucerne,Lucerne,,,
382,Viganello,TI,46.016666666667,8.9833333333333,https://www.wikidata.org/wiki/Q693420
